property_type,price_range,room_type,number_of_reviews,smart_location,zipcode,host_identity_verified,host_is_superhost,neighbourhood
1,3,1,0,14,20009,0,1,2
1,2,1,6,14,20009,0,1,2
1,2,1,0,14,20008,1,1,55
1,3,1,26,14,20009,1,1,2
1,3,1,0,14,20009,0,1,67
1,1,2,0,14,20009,1,1,2
8,2,2,15,14,20009,1,1,96
1,2,1,3,14,20008,0,1,55
1,2,1,154,14,20009,0,1,2
1,2,1,10,14,20009,0,1,2
1,2,2,0,14,20008,1,1,55
1,2,2,0,14,20009,1,1,55
8,3,1,38,14,20008,0,1,55
1,3,1,9,14,20009,0,1,55
1,3,1,0,14,20009,1,1,2
1,2,1,15,14,20009,0,1,2
1,2,1,8,14,20009,0,1,2
8,2,2,8,14,20008,1,1,55
1,3,1,14,14,20009,0,1,55
1,2,1,0,14,20009,0,1,2
1,2,1,8,14,20009,1,1,2
1,2,1,57,14,20008,0,0,55
1,2,1,4,14,20009,0,1,55
1,2,1,35,14,20001,0,1,10
8,2,2,27,14,20001,0,1,10
1,2,2,6,14,20001,0,1,68
8,3,2,0,14,20002,0,1,37
8,2,2,10,14,20002,0,1,37
8,2,2,3,14,20001,1,1,10
1,2,1,0,14,20001,0,1,10
8,2,2,35,14,20001,0,1,10
8,2,2,1,14,20010,0,1,77
8,2,2,8,14,20001,0,1,68
8,1,2,1,14,20001,0,1,10
1,2,1,32,14,20001,0,1,83
8,2,2,2,14,20001,0,1,10
8,2,1,14,14,20002,0,1,36
11,2,1,6,14,20001,0,1,94
1,2,1,44,14,20001,0,1,10
1,1,2,47,14,20002,0,1,36
1,2,1,29,14,20001,0,1,10
1,1,3,2,14,20001,1,1,60
1,1,3,0,14,20001,0,1,10
8,2,2,0,14,20001,1,1,10
11,2,1,6,14,20002,0,1,37
8,2,2,41,14,20002,0,1,36
8,2,2,13,14,20001,0,1,10
8,2,2,5,14,20002,0,1,37
1,2,1,6,14,20001,0,1,10
8,2,1,51,14,20002,1,1,37
8,1,2,1,14,20001,0,1,10
8,2,2,11,14,20001,1,1,10
1,2,1,40,14,20002,0,0,90
6,4,1,0,14,20002,1,1,37
8,4,1,31,14,20001,0,1,10
1,3,1,4,14,20002,0,1,36
8,4,1,0,14,20001,0,1,10
8,2,2,169,14,20002,0,1,36
1,2,1,11,14,20001,0,1,10
8,2,2,1,14,20001,0,1,94
8,3,1,15,14,20001,0,1,94
1,2,1,44,14,20001,1,1,10
1,2,1,59,14,20002,0,0,36
1,2,2,1,14,20002,1,1,36
1,2,1,53,14,20002,0,1,36
1,2,1,7,14,20001,0,1,10
1,3,1,1,14,20001,0,1,10
1,2,1,4,14,20001,0,1,10
1,3,1,0,14,20002,1,1,36
1,3,1,26,14,20001,0,1,94
1,2,2,0,14,20002,0,1,36
1,2,1,10,14,20002,1,1,36
8,2,1,1,14,20001,0,1,94
1,2,1,0,14,20001,0,1,10
1,2,1,1,14,20002,0,1,36
8,2,1,69,14,20002,0,1,10
6,2,3,0,14,20017,1,1,37
1,2,2,6,14,20017,0,1,37
2,2,2,14,14,20001,0,1,10
1,2,1,3,14,20001,1,1,10
8,2,1,7,14,20001,1,1,94
1,3,1,14,14,20001,0,1,10
6,3,1,0,14,20002,0,1,36
8,2,2,114,14,20002,0,1,36
8,2,2,28,14,20001,0,1,94
1,3,1,28,14,20002,0,1,36
10,2,2,45,14,20001,0,1,10
2,2,2,18,14,20001,0,1,10
1,2,2,250,14,20002,1,1,36
1,2,1,0,14,20002,1,1,36
1,2,2,4,14,20002,1,1,36
8,2,2,17,14,20017,0,1,13
8,2,2,0,14,20002,1,1,37
1,2,2,0,14,20002,1,1,37
8,2,2,93,14,20001,1,1,75
1,2,1,68,14,20001,0,1,10
1,2,1,4,14,20002,0,1,37
11,2,2,7,14,20002,0,1,36
1,5,1,0,14,20017,1,1,37
8,2,2,59,14,20001,0,0,10
8,3,1,4,14,20002,0,1,36
8,2,2,4,14,20001,0,1,10
8,2,2,33,14,20001,0,1,94
6,2,2,1,14,20001,0,1,94
1,2,2,61,14,20001,0,1,10
1,2,1,3,14,20002,0,1,90
1,2,1,0,14,20002,1,1,37
8,5,1,0,14,20017,0,1,37
1,2,3,7,14,20002,0,1,37
8,2,2,45,14,20001,0,1,10
8,2,2,51,15,20001,0,0,94
1,3,1,33,14,20002,1,1,36
1,2,1,24,14,20001,0,1,10
8,2,2,2,14,20002,0,1,36
1,2,3,2,14,20002,0,1,37
1,6,1,0,14,20017,0,1,37
1,2,1,13,14,20017,1,1,37
8,2,2,311,14,20002,0,1,36
8,3,1,18,14,20001,0,1,94
8,2,2,42,14,20002,0,1,36
1,2,1,4,14,20002,0,1,37
8,2,1,39,15,20001,0,0,94
6,2,2,1,14,20001,0,1,83
1,2,2,0,14,20002,1,1,36
11,2,1,1,14,20001,0,1,10
1,5,1,0,14,20017,1,1,37
10,5,1,6,14,20002,0,1,36
8,4,1,12,14,20002,0,1,36
8,2,2,2,14,20002,0,1,36
1,2,1,23,14,20002,0,0,37
8,2,1,2,14,20002,1,1,36
1,2,1,1,14,20017,0,1,37
1,2,1,1,14,20002,1,1,37
8,2,2,16,14,20001,0,1,10
8,3,1,0,14,20017,0,1,37
1,2,1,0,14,20001,0,1,94
1,2,1,2,14,20002,0,1,37
1,2,1,61,14,20017,0,0,37
8,2,2,20,14,20002,0,0,36
8,2,1,8,14,20002,0,1,36
8,2,2,0,14,20001,0,1,60
8,2,2,2,14,20002,0,1,36
8,2,2,2,14,20002,0,1,90
8,2,1,1,14,20001,1,1,60
8,2,2,26,14,20002,0,1,36
8,3,2,0,14,20001,0,1,10
1,2,1,1,14,20001,0,1,10
8,2,2,2,14,20001,0,1,94
1,2,1,1,14,20001,0,1,60
1,2,2,52,14,20002,0,1,36
1,2,1,142,14,20002,1,1,36
2,2,2,13,14,20001,0,1,10
1,2,1,24,14,20017,1,1,37
1,5,1,0,14,20017,0,1,37
8,5,1,2,14,20002,0,1,36
8,2,2,5,14,20002,0,0,36
1,2,2,24,14,20002,0,1,36
8,2,2,208,14,20001,0,1,10
8,2,2,26,14,20002,0,0,53
1,2,1,21,14,20001,0,0,10
1,2,1,2,14,20002,1,1,36
8,2,1,16,14,20002,0,1,37
1,3,1,36,14,20001,1,1,94
8,2,2,24,14,20011,0,1,78
8,2,2,28,14,20001,0,1,10
1,2,2,8,14,20002,0,1,36
1,2,1,10,14,20002,1,1,10
8,2,2,3,14,20002,0,1,36
8,5,1,9,15,20001,0,1,10
1,5,1,0,14,20017,0,1,37
1,2,1,9,14,20001,0,1,10
1,3,1,2,14,20001,0,1,10
1,2,1,32,14,20001,0,0,10
8,3,1,0,14,20002,1,1,90
8,4,1,0,14,20002,0,1,36
8,2,2,2,14,20001,1,1,60
11,3,1,14,14,20001,0,1,94
8,2,2,0,14,20002,1,1,36
8,3,1,4,14,20001,0,1,60
8,2,1,25,14,20002,0,1,36
8,2,2,6,14,20002,0,1,36
1,2,1,24,14,20002,0,1,36
1,2,1,12,14,20001,0,1,83
8,1,2,3,14,20001,0,1,10
1,2,1,3,14,20002,0,1,36
8,2,1,4,14,20001,0,1,10
8,1,2,0,14,20002,1,1,36
8,1,2,0,14,20001,0,1,10
8,6,1,0,14,20001,0,1,94
8,2,1,2,14,20002,1,1,37
9,2,2,1,14,20002,1,1,36
1,2,1,30,14,20003,0,1,94
8,3,1,0,14,20001,1,1,10
8,3,1,1,14,20001,0,1,10
1,3,1,50,14,20001,0,1,10
1,5,1,0,14,20002,1,1,90
8,2,2,1,14,20001,0,1,10
1,2,1,0,14,20017,0,1,37
8,2,2,1,14,20002,0,1,36
1,2,1,0,14,20002,0,1,36
1,2,2,43,14,20017,1,1,90
1,2,1,4,14,20002,0,0,90
1,2,1,13,14,20001,0,1,94
8,2,1,88,14,20002,0,1,37
8,2,2,16,14,20017,0,1,37
1,2,1,0,14,20001,0,1,10
8,3,2,2,14,20001,1,1,10
8,2,2,0,14,20002,1,1,36
1,2,1,3,14,20002,0,1,10
1,2,1,11,14,20001,0,0,60
1,2,1,15,14,20001,0,1,10
1,2,1,0,14,20002,0,1,36
2,2,2,10,14,20001,0,1,10
1,2,2,3,14,20001,0,1,94
1,3,1,29,14,20002,0,0,36
1,2,1,1,14,20017,1,1,37
1,2,1,2,14,20001,0,1,10
1,2,1,42,14,20001,0,1,10
1,2,2,17,14,20001,0,1,94
8,4,1,62,14,20001,0,1,94
1,2,2,2,14,20001,0,1,94
8,3,1,10,14,20002,0,0,36
1,3,2,3,14,20001,1,1,60
1,2,2,1,14,20001,0,1,10
8,3,1,0,14,20001,0,1,94
8,2,2,2,14,20002,1,1,10
8,2,2,1,14,20001,0,1,10
8,2,2,1,14,20002,1,1,36
11,2,2,1,14,20002,1,1,10
8,2,1,111,14,20002,0,0,36
8,2,1,7,14,20002,0,0,36
1,2,1,5,14,20017,0,1,37
1,2,2,26,14,20002,0,0,36
8,2,2,3,14,20002,0,1,37
1,2,1,6,14,20017,0,1,37
1,2,1,4,14,20002,0,1,90
1,2,1,0,14,20001,1,1,10
8,2,2,11,14,20001,0,0,10
1,2,2,0,14,20002,1,1,36
8,2,2,1,14,20001,0,1,94
8,2,2,48,14,20001,0,1,10
1,2,1,26,14,20001,0,1,94
8,2,2,1,14,20002,1,1,37
8,2,1,1,14,20001,0,1,10
1,2,1,0,14,20010,1,1,77
8,2,2,171,14,20009,0,0,26
1,3,1,44,14,20009,0,1,26
8,3,1,0,14,20010,0,1,26
8,1,2,10,14,20001,0,1,26
1,2,1,9,14,20010,0,1,67
1,5,1,0,14,20010,1,1,77
8,2,1,2,14,20001,0,1,77
1,2,1,14,14,20009,0,1,26
1,2,1,1,14,20009,1,1,26
1,2,2,0,14,20009,1,1,26
8,2,2,1,14,20010,0,1,77
1,2,1,35,14,20010,0,1,67
8,3,1,10,14,20010,0,1,26
8,4,1,16,14,20009,0,1,96
1,2,1,3,14,20001,0,1,80
1,2,1,1,14,20010,1,1,67
1,3,1,19,14,20009,1,1,26
8,4,1,0,14,20010,1,1,67
1,2,2,3,14,20010,1,1,26
1,2,2,5,14,20009,0,1,26
1,3,1,2,14,20009,1,1,26
1,2,1,68,14,20010,0,0,26
8,2,2,6,14,20001,0,1,77
1,2,1,2,14,20010,0,1,67
1,2,1,2,14,20010,1,1,26
1,2,1,1,14,20009,1,1,26
1,2,1,0,14,20009,0,1,26
10,2,1,22,14,20010,1,1,67
8,2,2,98,14,20010,0,0,77
1,2,1,15,14,20009,0,1,26
8,2,2,3,14,20010,0,1,26
1,1,2,0,14,20010,1,1,77
1,2,1,5,14,20009,0,1,26
1,2,2,5,14,20010,0,1,26
1,2,1,1,14,20010,0,1,26
1,1,3,8,14,20010,0,1,26
1,2,1,8,14,20009,0,1,26
1,2,1,7,14,20010,0,1,67
1,4,1,5,14,20010,1,1,26
1,2,1,2,14,20009,0,1,26
1,3,1,62,14,20009,0,1,26
1,3,1,0,14,20010,0,1,26
8,2,2,53,14,20010,0,1,26
8,1,2,23,14,20001,0,1,80
1,2,1,16,14,20009,0,1,26
1,2,1,34,14,20010,0,1,67
1,2,1,3,14,20010,0,1,77
1,2,1,161,14,20009,0,0,26
1,2,2,8,14,20010,0,1,26
1,3,1,31,14,20010,0,0,26
8,2,2,0,14,20010,1,1,26
1,2,2,6,14,20009,0,1,26
1,2,1,28,14,20009,0,1,26
8,2,1,9,14,20010,0,1,32
1,2,1,1,14,20009,1,1,26
8,2,1,19,14,20010,0,0,26
1,2,1,5,14,20010,0,1,67
1,2,1,0,14,20010,0,1,77
1,2,2,0,14,20010,0,1,77
1,2,2,1,14,20010,0,1,26
8,2,1,0,14,20010,0,1,78
1,2,1,49,14,20001,0,0,80
1,2,2,0,14,20010,1,1,77
8,2,2,22,14,20010,0,1,77
8,2,2,40,14,20010,0,0,67
1,2,2,13,14,20009,0,1,26
1,2,1,13,14,20010,0,1,77
8,2,1,0,14,20010,1,1,77
1,2,1,6,14,20010,0,1,77
8,3,1,0,14,20010,0,1,67
2,5,1,3,14,20001,0,0,80
1,2,1,1,14,20009,0,1,26
8,2,2,92,14,20001,0,1,80
1,3,1,0,14,20009,0,1,26
1,1,2,0,14,20010,0,1,26
1,2,1,6,14,20010,1,1,26
1,3,1,0,14,20010,1,1,26
6,3,1,10,14,20010,0,1,26
1,2,1,0,14,20009,1,1,26
8,2,1,0,14,20010,0,1,77
8,1,3,1,14,20010,1,1,26
8,2,2,12,14,20010,0,1,67
9,2,1,1,14,20010,0,1,77
1,2,1,9,14,20010,1,1,67
1,2,1,13,14,20010,0,1,77
1,6,1,0,14,20009,1,1,2
1,2,1,10,14,20010,0,1,26
1,2,1,2,14,20010,0,1,67
1,2,1,4,14,20009,0,1,26
1,2,1,12,14,20009,0,1,26
1,2,1,11,14,20009,1,1,67
1,2,2,7,14,20009,0,1,26
1,2,2,33,14,20009,1,1,26
1,2,2,13,14,20010,0,1,26
1,2,2,1,14,20009,1,1,26
1,2,1,25,14,20009,0,0,2
1,4,1,1,14,20010,1,1,26
1,2,1,2,14,20009,1,1,26
8,2,2,1,14,20010,1,1,77
1,3,1,12,14,20009,0,1,26
1,2,1,0,14,20010,1,1,26
1,2,1,51,14,20010,0,0,67
1,2,1,64,14,20009,1,1,26
1,3,1,4,14,20009,0,0,26
1,2,2,22,14,20009,0,1,26
1,2,1,15,14,20010,0,1,26
1,2,1,13,15,20010,0,0,26
1,2,1,32,14,20009,0,1,67
8,2,2,8,14,20010,0,1,67
1,2,1,9,14,20010,0,1,26
6,2,1,3,14,20010,0,1,26
1,2,1,0,14,20010,1,1,67
1,2,1,0,14,20010,1,1,26
1,2,1,4,14,20009,0,1,2
1,2,1,45,14,20009,1,1,26
1,2,2,0,14,20009,0,1,26
8,2,2,10,14,20009,0,1,26
8,2,1,14,14,20010,1,1,77
1,2,2,30,14,20010,0,1,26
1,3,1,0,14,20010,1,1,26
8,2,2,6,14,20001,0,1,77
1,1,3,4,14,20010,1,1,67
6,2,1,4,14,20010,0,1,26
1,2,1,15,14,20010,0,1,67
1,2,1,12,14,20010,0,1,67
1,2,1,54,14,20010,0,0,67
8,6,1,32,15,20010,0,1,26
1,3,1,25,15,20001,0,1,26
1,2,1,0,14,20010,1,1,26
6,2,2,0,14,20009,0,1,26
6,2,1,0,14,20010,0,1,26
1,2,1,1,14,20010,1,1,26
1,2,1,1,14,20009,1,1,2
1,2,1,10,14,20010,0,1,26
1,2,1,4,14,20009,0,1,67
1,2,1,3,14,20009,0,1,26
1,2,1,5,14,20010,1,1,67
6,2,2,1,14,20009,0,1,26
1,2,1,2,14,20010,1,1,67
1,2,1,16,15,20010,0,1,67
1,2,1,8,14,20010,1,1,26
8,2,2,2,14,20010,1,1,26
8,2,1,14,14,20010,0,1,77
8,2,2,25,14,20010,0,1,26
6,3,1,0,14,20009,0,1,26
8,1,2,3,14,20010,0,1,26
1,2,1,12,14,20009,0,1,26
1,3,1,0,14,20009,0,1,26
1,2,2,1,14,20009,1,1,26
1,4,1,0,14,20010,1,1,26
1,2,2,2,14,20010,0,1,26
1,1,3,5,14,20009,0,1,2
1,5,1,10,14,20009,0,1,26
8,4,1,16,15,20010,1,1,67
6,2,1,1,14,20009,0,1,26
6,1,2,0,14,20010,0,1,26
1,2,2,4,14,20009,0,1,26
1,3,1,3,14,20010,0,1,67
1,2,1,14,14,20009,1,1,67
8,2,1,0,14,20010,1,1,77
8,2,1,5,14,20001,0,1,77
1,2,1,27,15,20010,0,1,67
8,2,1,4,14,20001,1,1,77
8,2,1,4,14,20001,0,1,80
8,2,2,1,14,20010,0,1,67
8,2,2,4,14,20010,0,1,67
1,2,1,4,14,20010,0,1,1
1,2,1,38,14,20011,0,1,1
1,3,1,9,14,20009,1,1,2
1,2,1,0,14,20009,1,1,26
1,2,1,0,14,20009,0,1,26
1,3,1,39,14,20009,0,1,26
1,2,1,3,14,20010,0,1,67
1,2,1,2,14,20010,0,1,26
8,4,1,0,14,20010,1,1,26
1,2,2,0,14,20009,0,1,26
1,2,2,12,14,20001,0,1,80
1,2,1,0,14,20009,0,1,26
1,2,1,9,14,20010,0,0,26
6,3,1,5,14,20009,0,1,26
1,2,1,6,14,20009,0,1,26
8,2,2,3,14,20001,0,1,77
8,3,1,8,14,20010,0,1,77
1,2,2,8,14,20010,0,1,67
2,3,2,1,14,20001,0,0,80
2,2,2,206,14,20010,0,1,67
8,2,2,2,14,20010,1,1,26
8,2,2,25,14,20001,0,0,77
1,2,1,8,14,20009,1,1,26
1,2,1,15,14,20009,0,1,2
8,2,1,1,14,20010,0,1,77
8,4,1,0,14,20009,0,1,26
1,3,2,1,14,20010,0,1,26
1,4,1,1,14,20009,0,1,26
8,3,1,7,14,20010,1,1,77
1,3,1,48,14,20009,0,1,26
1,2,1,24,14,20010,1,1,77
1,2,1,10,15,20010,0,1,26
1,2,1,2,14,20010,1,1,67
2,2,2,175,14,20010,0,1,67
2,2,2,0,14,20010,0,1,26
1,2,1,20,14,20009,0,1,26
1,2,1,8,14,20010,0,1,26
1,2,2,6,14,20009,0,1,26
8,2,2,0,14,20009,0,1,26
1,2,1,3,14,20009,0,1,2
8,3,1,18,14,20010,0,1,77
1,2,1,2,14,20010,0,1,26
1,2,1,24,14,20010,0,1,67
8,2,2,18,14,20009,0,1,96
1,2,2,4,14,20009,1,1,67
1,2,1,6,14,20010,0,1,26
1,2,1,8,14,20009,1,1,26
1,3,1,1,14,20010,1,1,67
1,2,2,0,14,20009,1,1,2
1,2,1,14,14,20009,0,1,2
8,5,1,8,14,20010,0,1,26
1,2,1,8,14,20010,0,1,67
8,2,2,3,14,20010,0,1,67
1,2,2,35,14,20009,1,1,26
1,2,1,4,14,20009,0,1,26
1,2,2,6,14,20009,0,1,26
8,6,1,0,14,20009,0,1,26
1,3,1,0,14,20010,0,1,67
1,2,1,66,14,20009,0,1,26
8,2,2,4,14,20009,0,1,26
1,2,1,9,15,20009,0,1,2
8,2,1,56,14,20001,0,1,77
1,2,1,6,14,20001,1,1,26
1,2,1,0,14,20010,1,1,67
8,4,1,29,14,20009,0,1,26
1,2,1,2,14,20009,0,1,26
2,2,2,1,14,20010,0,1,26
1,2,1,2,14,20009,1,1,26
1,2,1,11,14,20010,1,1,26
1,2,1,38,14,20010,0,0,26
2,2,2,6,14,20010,0,1,26
1,2,1,84,14,20001,0,1,26
1,2,1,10,14,20010,0,1,77
1,2,1,0,14,20009,1,1,26
1,2,1,23,14,20009,0,0,26
2,2,2,16,14,20001,0,0,80
1,2,1,0,14,20010,1,1,67
1,2,1,138,14,20010,0,1,26
1,2,1,1,14,20009,1,1,96
1,2,1,7,14,20009,0,1,26
6,2,2,0,14,20010,0,1,26
1,2,1,4,14,20009,0,1,2
1,2,1,8,14,20010,0,1,26
1,2,1,5,14,20009,0,1,26
8,2,2,3,14,20010,0,1,26
1,2,1,2,14,20010,0,1,26
8,2,2,0,14,20010,1,1,77
1,2,1,21,14,20010,0,1,67
1,2,2,6,14,20010,0,1,26
1,2,1,14,14,20010,0,0,26
8,2,2,3,14,20010,0,1,26
8,2,2,0,14,20010,1,1,67
1,2,1,52,14,20010,0,1,67
1,3,1,2,14,20010,0,1,77
1,2,1,20,14,20009,1,1,67
1,3,1,0,14,20010,0,1,26
1,2,3,0,14,20009,0,1,26
1,1,2,2,14,20010,0,1,26
1,2,1,2,14,20010,0,1,26
1,2,1,12,14,20009,0,1,26
1,2,1,92,14,20009,1,1,26
1,2,1,1,14,20010,1,1,26
1,3,1,22,14,20009,1,1,26
1,2,1,4,14,20001,0,1,80
1,2,2,14,14,20009,0,1,26
1,2,2,6,14,20009,0,1,26
1,3,1,5,14,20010,0,1,26
8,2,2,96,14,20010,0,0,26
8,4,1,5,14,20010,0,1,67
1,2,2,0,14,20009,1,1,26
1,2,3,46,14,20009,0,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,0,14,20010,0,1,26
1,3,1,0,14,20009,0,1,96
1,3,1,1,14,20009,0,1,26
1,5,1,0,14,20010,0,1,26
1,3,1,8,14,20009,1,1,26
8,1,2,9,14,20010,0,0,77
1,2,2,9,14,20009,0,0,26
8,2,2,4,14,20001,0,1,77
1,2,1,15,14,20010,0,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,11,14,20009,1,1,67
8,2,2,0,14,20010,0,1,67
1,2,1,70,14,20010,0,1,67
1,2,1,19,14,20010,0,1,67
1,3,1,4,14,20009,0,1,26
1,3,1,18,14,20010,0,1,26
8,2,1,18,14,20010,1,0,67
1,2,1,5,14,20009,0,1,26
1,2,1,0,14,20010,0,1,26
1,3,1,35,14,20010,0,1,67
8,3,2,1,14,20010,1,1,26
8,1,2,3,14,20010,0,1,77
1,2,2,2,14,20009,0,1,26
1,2,1,4,14,20009,0,1,26
1,2,1,3,14,20009,1,1,26
1,2,1,12,14,20010,0,1,67
8,1,2,1,14,20010,0,1,26
2,2,2,0,14,20010,0,1,26
1,2,2,1,14,20009,0,1,26
6,2,2,1,14,20010,0,1,26
1,2,2,0,14,20010,1,1,26
8,1,2,1,14,20010,0,1,26
1,2,2,0,14,20009,0,1,26
1,2,1,0,14,20010,1,1,67
1,4,1,0,14,20009,0,1,26
8,2,1,106,14,20010,0,1,26
1,2,1,34,14,20009,0,1,2
1,2,1,2,14,20009,1,1,26
1,2,1,2,14,20010,0,1,26
1,2,1,3,14,20010,1,1,26
1,2,1,0,14,20010,0,1,26
1,2,1,0,14,20010,1,1,26
6,3,1,0,14,20010,0,1,26
8,2,2,11,14,20001,0,1,77
8,2,1,12,14,20010,0,1,77
1,1,3,8,14,20010,1,1,67
8,2,2,0,14,20010,1,1,26
1,2,1,7,14,20010,0,1,67
1,2,2,0,14,20010,0,1,26
1,2,1,10,14,20009,0,1,26
1,4,1,0,14,20010,0,1,26
1,3,1,19,14,20009,0,1,26
1,2,1,3,14,20001,0,1,26
1,2,1,5,14,20001,0,1,26
1,2,1,7,14,20010,0,1,26
1,3,1,4,14,20009,0,1,26
1,2,1,19,14,20009,0,1,96
1,2,1,25,14,20009,1,1,26
1,2,1,4,14,20009,1,1,26
8,2,2,0,14,20010,0,1,26
8,1,2,26,14,20010,0,1,1
8,2,1,31,14,20001,0,1,77
1,1,2,0,14,20010,0,1,26
1,2,1,13,14,20010,0,1,67
8,5,1,2,14,20001,0,1,77
1,2,1,5,14,20009,1,1,26
1,3,1,0,14,20010,0,1,26
1,2,1,13,14,20010,0,1,67
6,2,1,4,14,20010,0,1,26
1,2,2,16,14,20010,0,1,67
1,2,2,5,14,20009,0,1,26
1,2,2,3,14,20010,1,1,26
8,2,2,30,14,20010,0,0,26
6,2,1,0,14,20010,1,1,26
2,2,2,142,14,20010,0,1,67
2,2,2,184,14,20010,0,1,67
8,2,2,7,14,20001,0,1,26
1,2,1,6,14,20010,0,1,26
8,2,1,19,14,20001,0,1,77
1,2,1,3,14,20009,0,1,26
1,2,1,2,14,20010,0,1,26
8,2,1,37,15,20010,0,1,26
8,5,1,0,14,20010,1,1,77
1,3,1,54,14,20009,0,0,26
1,4,1,9,14,20010,0,1,26
8,2,2,46,14,20009,0,1,26
1,2,1,2,14,20010,1,1,67
1,2,2,0,14,20009,0,1,96
1,2,1,5,14,20010,1,1,67
1,2,1,2,14,20010,0,1,26
1,3,1,12,14,20010,0,1,67
1,2,2,55,14,20009,0,0,26
1,2,1,2,14,20009,1,1,26
1,3,1,13,14,20009,1,1,67
1,2,2,7,14,20010,0,1,77
1,2,1,1,14,20010,0,1,26
1,5,1,67,14,20010,0,1,26
1,2,1,1,14,20010,1,1,77
1,2,1,4,14,20009,0,1,26
11,2,2,1,14,20009,0,1,26
1,2,1,15,14,20009,1,1,26
1,2,2,0,14,20010,0,1,26
8,2,1,3,14,20010,0,1,26
6,2,2,4,14,20009,0,1,26
1,2,1,5,14,20009,0,1,26
1,2,2,0,14,20011,0,1,78
2,2,2,0,14,20010,0,1,26
1,2,1,7,14,20009,0,1,26
8,2,2,0,14,20001,1,1,77
1,2,2,30,14,20010,0,1,26
1,4,1,22,14,20010,0,1,26
8,2,2,16,14,20010,0,1,77
1,2,1,0,14,20009,1,1,96
1,2,1,4,14,20009,0,1,26
8,1,2,8,14,20010,0,1,77
8,2,1,19,14,20010,0,1,67
1,2,2,10,14,20009,0,1,26
1,2,2,0,14,20009,1,1,26
2,2,1,1,14,20010,1,1,26
1,2,1,0,14,20010,0,1,26
8,2,2,0,14,20001,1,1,80
1,2,1,77,14,20009,0,1,26
1,2,1,10,14,20010,0,1,26
8,2,2,0,14,20010,0,1,67
1,2,1,0,14,20009,0,1,96
1,2,1,33,14,20010,0,1,26
2,2,2,2,14,20001,0,0,80
8,4,1,23,14,20010,0,0,67
1,2,1,0,14,20009,1,1,26
1,2,2,3,14,20010,1,1,26
1,2,2,3,14,20010,1,1,77
1,5,1,0,14,20009,0,1,26
8,2,2,76,14,20001,0,1,77
1,2,1,1,14,20009,0,1,26
1,2,1,3,14,20009,0,1,26
8,6,1,0,14,20010,1,1,77
8,3,1,2,14,20010,1,1,67
8,2,2,8,14,20010,0,1,77
6,2,1,0,14,20009,1,1,26
8,2,1,1,14,20010,1,1,26
1,2,1,7,14,20010,0,1,67
1,3,1,11,14,20010,0,1,26
1,2,2,122,14,20010,0,1,26
1,2,1,22,14,20009,0,0,26
1,2,1,49,14,20010,1,0,26
1,1,2,3,14,20010,0,1,26
1,2,1,5,14,20017,0,1,13
8,2,1,46,14,20017,0,1,13
8,2,2,0,14,20017,0,1,13
1,2,1,45,14,20018,0,1,59
1,2,1,78,14,20018,0,0,59
1,2,1,20,14,20017,0,1,13
8,6,1,0,14,20018,0,1,13
1,3,1,0,14,20017,1,1,13
8,3,1,6,14,20018,0,1,102
8,2,2,0,14,20017,1,1,13
1,2,1,19,14,20017,0,0,13
1,3,1,0,14,20017,0,1,13
1,2,1,0,14,20017,0,1,13
1,2,1,29,14,20017,0,0,13
8,2,2,18,14,20017,0,1,13
8,5,2,0,14,20018,1,1,13
1,2,1,5,14,20018,0,1,11
2,2,2,5,14,20017,1,1,13
8,2,2,0,14,20018,1,1,13
11,2,2,0,14,20018,0,1,11
8,2,2,25,14,20018,0,1,11
8,2,1,2,14,20018,0,1,13
8,3,2,0,14,20018,1,1,13
1,2,1,0,14,20018,0,1,11
8,2,2,3,14,20018,0,1,11
8,2,1,41,14,20018,0,1,13
8,2,2,7,14,20017,0,1,13
8,1,2,1,14,20018,0,1,11
8,3,1,105,14,20017,0,1,59
11,3,1,1,14,20018,0,1,11
8,2,2,0,14,20018,1,1,13
11,3,1,0,14,20011,1,1,11
8,2,2,0,14,20018,0,1,11
8,2,2,54,14,20018,1,1,13
8,3,1,9,14,20018,0,1,11
8,2,2,18,14,20017,0,1,13
1,2,1,1,14,20018,0,1,11
8,2,1,1,14,20017,0,1,13
8,2,2,23,14,20017,0,1,13
8,3,2,0,14,20018,1,1,13
8,2,2,13,14,20017,0,1,13
8,2,2,19,14,20018,0,1,11
1,2,1,32,14,20018,0,1,11
8,2,1,47,14,20017,0,0,13
2,2,1,12,14,20018,0,1,11
8,3,1,1,14,20017,1,1,13
1,2,1,1,14,20018,0,1,59
8,2,1,54,14,20018,0,0,59
1,2,2,4,14,20017,1,1,13
8,3,1,5,14,20017,0,1,13
8,2,1,6,14,20017,1,1,13
1,3,1,0,14,20017,1,1,13
1,1,1,0,14,20018,0,1,13
1,2,1,2,14,20018,1,1,13
8,6,1,0,14,20017,1,1,13
1,2,2,3,14,20017,1,1,13
8,2,1,0,14,20017,0,1,13
8,3,1,8,14,20017,0,1,13
8,2,1,39,14,20017,0,0,13
8,3,2,0,14,20018,1,1,13
8,2,1,30,14,20018,0,1,13
11,2,2,57,14,20018,0,1,11
8,2,1,67,14,20018,0,1,102
8,2,2,22,14,20018,0,1,102
1,1,2,2,15,20018,0,1,43
